file,datetime,anomaly_score,species
fl_gaia_zoo_congo_15aug25_data\254\er_file_2025_08_12_07_16_59.250000.wav,2025-08-12 07:16:59,-0.07043544100139032,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\254\er_file_2025_08_12_07_17_03.wav,2025-08-12 07:17:03,-0.07604422640540698,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\254\er_file_2025_08_12_07_17_03.wav,2025-08-12 07:17:03,-0.07604422640540698,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\254\er_file_2025_08_12_07_17_06.500000.wav,2025-08-12 07:17:06,-0.08902580256732617,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\254\er_file_2025_08_12_07_17_06.500000.wav,2025-08-12 07:17:06,-0.08902580256732617,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\254\er_file_2025_08_12_07_17_15.750000.wav,2025-08-12 07:17:15,-0.10466573016872516,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\254\er_file_2025_08_12_07_17_15.750000.wav,2025-08-12 07:17:15,-0.10466573016872516,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_19_33.wav,2025-08-12 07:19:33,-0.06597031443601487,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_19_33.wav,2025-08-12 07:19:33,-0.06597031443601487,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_20_28.750000.wav,2025-08-12 07:20:28,-0.04538875414809551,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_20_28.750000.wav,2025-08-12 07:20:28,-0.04538875414809551,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_20_31.500000.wav,2025-08-12 07:20:31,-0.08651245788823936,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_20_31.500000.wav,2025-08-12 07:20:31,-0.08651245788823936,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_20_36.wav,2025-08-12 07:20:36,-0.08900167189303687,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_20_36.wav,2025-08-12 07:20:36,-0.08900167189303687,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_20_54.750000.wav,2025-08-12 07:20:54,-0.022717240550958806,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_20_54.750000.wav,2025-08-12 07:20:54,-0.022717240550958806,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_21_12.250000.wav,2025-08-12 07:21:12,-0.0805876966909132,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_21_12.250000.wav,2025-08-12 07:21:12,-0.0805876966909132,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_21_20.750000.wav,2025-08-12 07:21:20,-0.0008760237655288106,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_21_20.750000.wav,2025-08-12 07:21:20,-0.0008760237655288106,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_22_14.500000.wav,2025-08-12 07:22:14,-0.007786706663630183,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_22_14.500000.wav,2025-08-12 07:22:14,-0.007786706663630183,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_29_10.500000.wav,2025-08-12 07:29:10,-0.06973542472118438,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\255\er_file_2025_08_12_07_29_10.500000.wav,2025-08-12 07:29:10,-0.06973542472118438,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_37_19.500000.wav,2025-08-12 07:37:19,-0.08164238274276703,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_37_19.500000.wav,2025-08-12 07:37:19,-0.08164238274276703,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_37_33.250000.wav,2025-08-12 07:37:33,-0.07549658806147352,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_37_33.250000.wav,2025-08-12 07:37:33,-0.07549658806147352,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_43_39.250000.wav,2025-08-12 07:43:39,-0.08060054493696484,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_43_39.250000.wav,2025-08-12 07:43:39,-0.08060054493696484,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_43_46.750000.wav,2025-08-12 07:43:46,-0.12774743667646243,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_43_46.750000.wav,2025-08-12 07:43:46,-0.12774743667646243,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_43_53.500000.wav,2025-08-12 07:43:53,-0.07319814169044936,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_43_53.500000.wav,2025-08-12 07:43:53,-0.07319814169044936,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_44_07.750000.wav,2025-08-12 07:44:07,-0.08653340754389982,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_44_07.750000.wav,2025-08-12 07:44:07,-0.08653340754389982,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_47_27.wav,2025-08-12 07:47:27,-0.10444612475101467,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_47_27.wav,2025-08-12 07:47:27,-0.10444612475101467,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_47_32.500000.wav,2025-08-12 07:47:32,-0.10329697229992307,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\256\er_file_2025_08_12_07_47_32.500000.wav,2025-08-12 07:47:32,-0.10329697229992307,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_07_49_44.750000.wav,2025-08-12 07:49:44,-0.09489552903397547,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_07_49_44.750000.wav,2025-08-12 07:49:44,-0.09489552903397547,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_07_50_41.500000.wav,2025-08-12 07:50:41,-0.08960255059822314,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_07_50_41.500000.wav,2025-08-12 07:50:41,-0.08960255059822314,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_08_03_01.wav,2025-08-12 08:03:01,-0.04042622629102233,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_08_03_01.wav,2025-08-12 08:03:01,-0.04042622629102233,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_08_03_48.wav,2025-08-12 08:03:48,-0.031772895280082425,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_08_03_48.wav,2025-08-12 08:03:48,-0.031772895280082425,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_08_03_53.750000.wav,2025-08-12 08:03:53,-0.09488778800180192,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_08_03_53.750000.wav,2025-08-12 08:03:53,-0.09488778800180192,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_08_03_56.500000.wav,2025-08-12 08:03:56,-0.11503579826082622,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_08_03_56.500000.wav,2025-08-12 08:03:56,-0.11503579826082622,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_08_06_34.750000.wav,2025-08-12 08:06:34,-0.10777897840193928,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\257\er_file_2025_08_12_08_06_34.750000.wav,2025-08-12 08:06:34,-0.10777897840193928,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\258\er_file_2025_08_12_08_13_55.wav,2025-08-12 08:13:55,-0.07169083897225975,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\258\er_file_2025_08_12_08_13_55.wav,2025-08-12 08:13:55,-0.07169083897225975,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\258\er_file_2025_08_12_08_13_59.750000.wav,2025-08-12 08:13:59,-0.08597175076170843,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\258\er_file_2025_08_12_08_13_59.750000.wav,2025-08-12 08:13:59,-0.08597175076170843,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\258\er_file_2025_08_12_08_18_47.750000.wav,2025-08-12 08:18:47,-0.022831194053219706,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\258\er_file_2025_08_12_08_18_47.750000.wav,2025-08-12 08:18:47,-0.022831194053219706,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\258\er_file_2025_08_12_08_24_03.500000.wav,2025-08-12 08:24:03,-0.06459963181951206,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\258\er_file_2025_08_12_08_24_03.500000.wav,2025-08-12 08:24:03,-0.06459963181951206,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\259\er_file_2025_08_12_08_27_42.500000.wav,2025-08-12 08:27:42,-0.10307649720247591,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\259\er_file_2025_08_12_08_27_42.500000.wav,2025-08-12 08:27:42,-0.10307649720247591,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\26\er_file_2025_08_08_18_32_01.wav,2025-08-08 18:32:01,-0.08148938451032439,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\26\er_file_2025_08_08_18_32_01.wav,2025-08-08 18:32:01,-0.08148938451032439,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\26\er_file_2025_08_08_18_42_06.250000.wav,2025-08-08 18:42:06,-0.09513200318711679,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\26\er_file_2025_08_08_18_42_06.250000.wav,2025-08-08 18:42:06,-0.09513200318711679,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\260\er_file_2025_08_12_08_51_37.500000.wav,2025-08-12 08:51:37,-0.11718596792076053,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\260\er_file_2025_08_12_08_51_37.500000.wav,2025-08-12 08:51:37,-0.11718596792076053,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\260\er_file_2025_08_12_08_52_22.wav,2025-08-12 08:52:22,-0.07208066842494426,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\260\er_file_2025_08_12_08_52_22.wav,2025-08-12 08:52:22,-0.07208066842494426,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\261\er_file_2025_08_12_09_22_27.wav,2025-08-12 09:22:27,-0.08094131764089146,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\261\er_file_2025_08_12_09_22_27.wav,2025-08-12 09:22:27,-0.08094131764089146,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\261\er_file_2025_08_12_09_27_56.750000.wav,2025-08-12 09:27:56,-0.09098719342833905,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\261\er_file_2025_08_12_09_27_56.750000.wav,2025-08-12 09:27:56,-0.09098719342833905,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\262\er_file_2025_08_12_09_35_14.500000.wav,2025-08-12 09:35:14,-0.08915384580982155,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\262\er_file_2025_08_12_09_35_14.500000.wav,2025-08-12 09:35:14,-0.08915384580982155,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\263\er_file_2025_08_12_10_01_49.wav,2025-08-12 10:01:49,-0.020177759181435384,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\263\er_file_2025_08_12_10_01_49.wav,2025-08-12 10:01:49,-0.020177759181435384,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\263\er_file_2025_08_12_10_01_59.250000.wav,2025-08-12 10:01:59,-0.016785269591559182,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\263\er_file_2025_08_12_10_01_59.250000.wav,2025-08-12 10:01:59,-0.016785269591559182,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\263\er_file_2025_08_12_10_02_02.500000.wav,2025-08-12 10:02:02,-0.04471766870044325,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\263\er_file_2025_08_12_10_02_02.500000.wav,2025-08-12 10:02:02,-0.04471766870044325,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\263\er_file_2025_08_12_10_06_55.500000.wav,2025-08-12 10:06:55,-0.07020027856883454,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\263\er_file_2025_08_12_10_06_55.500000.wav,2025-08-12 10:06:55,-0.07020027856883454,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\263\er_file_2025_08_12_10_07_00.250000.wav,2025-08-12 10:07:00,-0.03736732945058113,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\263\er_file_2025_08_12_10_07_00.250000.wav,2025-08-12 10:07:00,-0.03736732945058113,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\264\er_file_2025_08_12_10_23_47.500000.wav,2025-08-12 10:23:47,-0.09034393123369583,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\264\er_file_2025_08_12_10_23_47.500000.wav,2025-08-12 10:23:47,-0.09034393123369583,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_43_22.500000.wav,2025-08-12 10:43:22,-0.04776449454594356,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_43_22.500000.wav,2025-08-12 10:43:22,-0.04776449454594356,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_44_00.wav,2025-08-12 10:44:00,0.09249857946049983,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_44_00.wav,2025-08-12 10:44:00,0.09249857946049983,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_44_50.250000.wav,2025-08-12 10:44:50,-0.020268700975923926,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_44_50.250000.wav,2025-08-12 10:44:50,-0.020268700975923926,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_45_10.wav,2025-08-12 10:45:10,-0.08228414810049706,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_45_10.wav,2025-08-12 10:45:10,-0.08228414810049706,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_45_45.750000.wav,2025-08-12 10:45:45,-0.07741376876096984,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_45_45.750000.wav,2025-08-12 10:45:45,-0.07741376876096984,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_45_49.wav,2025-08-12 10:45:49,-0.03285914624576719,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_45_49.wav,2025-08-12 10:45:49,-0.03285914624576719,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_46_03.500000.wav,2025-08-12 10:46:03,-0.09041390514184944,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\266\er_file_2025_08_12_10_46_03.500000.wav,2025-08-12 10:46:03,-0.09041390514184944,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\267\er_file_2025_08_12_10_46_35.750000.wav,2025-08-12 10:46:35,-0.03365859185993497,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\267\er_file_2025_08_12_10_46_35.750000.wav,2025-08-12 10:46:35,-0.03365859185993497,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\267\er_file_2025_08_12_10_47_25.wav,2025-08-12 10:47:25,-0.08215947665260692,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\267\er_file_2025_08_12_10_47_25.wav,2025-08-12 10:47:25,-0.08215947665260692,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\267\er_file_2025_08_12_10_48_02.750000.wav,2025-08-12 10:48:02,-0.1060678049738294,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\267\er_file_2025_08_12_10_48_02.750000.wav,2025-08-12 10:48:02,-0.1060678049738294,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\267\er_file_2025_08_12_10_49_32.750000.wav,2025-08-12 10:49:32,-0.10369056759951639,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\267\er_file_2025_08_12_10_49_32.750000.wav,2025-08-12 10:49:32,-0.10369056759951639,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\268\er_file_2025_08_12_11_04_09.500000.wav,2025-08-12 11:04:09,-0.083660013567467,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\268\er_file_2025_08_12_11_04_09.500000.wav,2025-08-12 11:04:09,-0.083660013567467,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\268\er_file_2025_08_12_11_14_27.wav,2025-08-12 11:14:27,-0.0984276551602753,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\268\er_file_2025_08_12_11_14_27.wav,2025-08-12 11:14:27,-0.0984276551602753,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\268\er_file_2025_08_12_11_16_34.500000.wav,2025-08-12 11:16:34,-0.033116598542452746,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\268\er_file_2025_08_12_11_16_34.500000.wav,2025-08-12 11:16:34,-0.033116598542452746,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\269\er_file_2025_08_12_11_34_36.wav,2025-08-12 11:34:36,-0.0836172987299505,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\269\er_file_2025_08_12_11_34_36.wav,2025-08-12 11:34:36,-0.0836172987299505,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\27\er_file_2025_08_08_18_47_28.wav,2025-08-08 18:47:28,-0.015385123530003875,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\27\er_file_2025_08_08_18_47_28.wav,2025-08-08 18:47:28,-0.015385123530003875,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\270\er_file_2025_08_12_11_37_37.250000.wav,2025-08-12 11:37:37,-0.03870554270606691,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\270\er_file_2025_08_12_11_37_37.250000.wav,2025-08-12 11:37:37,-0.03870554270606691,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\270\er_file_2025_08_12_11_37_49.750000.wav,2025-08-12 11:37:49,-0.009854061531804514,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\270\er_file_2025_08_12_11_37_49.750000.wav,2025-08-12 11:37:49,-0.009854061531804514,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\270\er_file_2025_08_12_11_38_43.250000.wav,2025-08-12 11:38:43,-0.08362267749825436,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\270\er_file_2025_08_12_11_38_43.250000.wav,2025-08-12 11:38:43,-0.08362267749825436,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\270\er_file_2025_08_12_11_40_49.250000.wav,2025-08-12 11:40:49,-0.06654849592167761,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\270\er_file_2025_08_12_11_40_49.250000.wav,2025-08-12 11:40:49,-0.06654849592167761,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\273\er_file_2025_08_12_12_32_29.wav,2025-08-12 12:32:29,0.024077327942989835,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\273\er_file_2025_08_12_12_32_29.wav,2025-08-12 12:32:29,0.024077327942989835,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\274\er_file_2025_08_12_12_50_05.250000.wav,2025-08-12 12:50:05,-0.06488400040618847,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\274\er_file_2025_08_12_12_50_05.250000.wav,2025-08-12 12:50:05,-0.06488400040618847,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\274\er_file_2025_08_12_12_51_32.750000.wav,2025-08-12 12:51:32,-0.04057515917541654,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\274\er_file_2025_08_12_12_51_32.750000.wav,2025-08-12 12:51:32,-0.04057515917541654,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\274\er_file_2025_08_12_12_51_35.500000.wav,2025-08-12 12:51:35,-0.10365039970277601,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\274\er_file_2025_08_12_12_51_35.500000.wav,2025-08-12 12:51:35,-0.10365039970277601,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\275\er_file_2025_08_12_13_06_38.250000.wav,2025-08-12 13:06:38,-0.1077395441151327,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\275\er_file_2025_08_12_13_06_38.250000.wav,2025-08-12 13:06:38,-0.1077395441151327,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\276\er_file_2025_08_12_13_28_44.750000.wav,2025-08-12 13:28:44,-0.10443636131297507,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\276\er_file_2025_08_12_13_28_44.750000.wav,2025-08-12 13:28:44,-0.10443636131297507,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\278\er_file_2025_08_12_14_13_14.250000.wav,2025-08-12 14:13:14,-0.1042207140588981,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\278\er_file_2025_08_12_14_13_14.250000.wav,2025-08-12 14:13:14,-0.1042207140588981,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\278\er_file_2025_08_12_14_13_55.750000.wav,2025-08-12 14:13:55,-0.05721014736047619,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\278\er_file_2025_08_12_14_13_55.750000.wav,2025-08-12 14:13:55,-0.05721014736047619,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\278\er_file_2025_08_12_14_14_04.250000.wav,2025-08-12 14:14:04,-0.10541391819524365,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\278\er_file_2025_08_12_14_14_04.250000.wav,2025-08-12 14:14:04,-0.10541391819524365,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\279\er_file_2025_08_12_14_23_38.750000.wav,2025-08-12 14:23:38,-0.08271520240949615,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\279\er_file_2025_08_12_14_23_38.750000.wav,2025-08-12 14:23:38,-0.08271520240949615,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\279\er_file_2025_08_12_14_24_12.wav,2025-08-12 14:24:12,-0.08011385777703034,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\279\er_file_2025_08_12_14_24_12.wav,2025-08-12 14:24:12,-0.08011385777703034,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\279\er_file_2025_08_12_14_26_46.500000.wav,2025-08-12 14:26:46,-0.11272271905062492,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\279\er_file_2025_08_12_14_26_46.500000.wav,2025-08-12 14:26:46,-0.11272271905062492,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\279\er_file_2025_08_12_14_26_58.750000.wav,2025-08-12 14:26:58,-0.07176904109520349,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\279\er_file_2025_08_12_14_26_58.750000.wav,2025-08-12 14:26:58,-0.07176904109520349,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\279\er_file_2025_08_12_14_28_14.750000.wav,2025-08-12 14:28:14,-0.1110927774973674,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\279\er_file_2025_08_12_14_28_14.750000.wav,2025-08-12 14:28:14,-0.1110927774973674,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\28\er_file_2025_08_08_19_03_28.750000.wav,2025-08-08 19:03:28,-0.0995448828421156,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\28\er_file_2025_08_08_19_03_28.750000.wav,2025-08-08 19:03:28,-0.0995448828421156,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\280\er_file_2025_08_12_14_29_45.250000.wav,2025-08-12 14:29:45,-0.12247900012482854,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\280\er_file_2025_08_12_14_29_45.250000.wav,2025-08-12 14:29:45,-0.12247900012482854,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\280\er_file_2025_08_12_14_29_49.250000.wav,2025-08-12 14:29:49,-0.11789408294591297,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\280\er_file_2025_08_12_14_29_49.250000.wav,2025-08-12 14:29:49,-0.11789408294591297,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\280\er_file_2025_08_12_14_34_53.wav,2025-08-12 14:34:53,0.005140097836045021,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\280\er_file_2025_08_12_14_34_53.wav,2025-08-12 14:34:53,0.005140097836045021,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\281\er_file_2025_08_12_14_45_08.250000.wav,2025-08-12 14:45:08,-0.07531363810223163,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\281\er_file_2025_08_12_14_45_08.250000.wav,2025-08-12 14:45:08,-0.07531363810223163,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\281\er_file_2025_08_12_14_47_31.500000.wav,2025-08-12 14:47:31,-0.018920751959273896,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\281\er_file_2025_08_12_14_47_31.500000.wav,2025-08-12 14:47:31,-0.018920751959273896,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\281\er_file_2025_08_12_14_48_07.wav,2025-08-12 14:48:07,-0.06884991091914167,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\281\er_file_2025_08_12_14_48_07.wav,2025-08-12 14:48:07,-0.06884991091914167,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\281\er_file_2025_08_12_14_48_14.750000.wav,2025-08-12 14:48:14,-0.03798774895607393,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\281\er_file_2025_08_12_14_48_14.750000.wav,2025-08-12 14:48:14,-0.03798774895607393,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\281\er_file_2025_08_12_14_48_41.500000.wav,2025-08-12 14:48:41,-0.0732462292428177,ploceus melanocephalus
